corridor,direction,baseline,metric,value,horizon
E4,-1,LSTM_CONTIG,MAE,4.998638644092302,3
E4,-1,LSTM_CONTIG,RMSE,6.632053393248857,3
E4,+1,LSTM_CONTIG,MAE,3.4753913417548974,3
E4,+1,LSTM_CONTIG,RMSE,4.955859002241776,3
E4,aggregate,LSTM_CONTIG,MAE,4.375682117689833,3
E4,aggregate,LSTM_CONTIG,RMSE,6.003377432346346,3
