corridor,direction,baseline,metric,value,horizon
E4,-1,LSTM,MAE,5.517560226603496,5
E4,-1,LSTM,RMSE,7.152333710136104,5
E4,+1,LSTM,MAE,3.94909964596802,5
E4,+1,LSTM,RMSE,5.372813568892346,5
E4,aggregate,LSTM,MAE,5.009277540885376,5
E4,aggregate,LSTM,RMSE,6.628188299056912,5
